100 0.25 2 0.0021295
100.352 0.3 2 0.00220552
100.704 0.15 1.9 0.00228569
101.055 1.71 1.9 0.0023703
101.407 -0.81 1.9 0.00245971
101.759 -0.65 1.9 0.00255426
102.111 0.91 1.9 0.00265438
102.462 -0.91 1.9 0.00276049
102.814 -0.96 1.6 0.00287309
103.166 2.52 1.6 0.00299273
103.518 1.01 1.6 0.00311999
103.869 -2.01 1.6 0.00325554
104.221 -4.83 1.6 0.00340011
104.573 -4.58 1.6 0.00355453
104.925 -1.26 1.3 0.00371971
105.276 -1.01 1.3 0.00389666
105.628 1.26 1.3 0.00408655
105.98 -0.45 1.3 0.00429064
106.332 -0.15 1.3 0.00451041
106.683 0.91 1.3 0.0047475
107.035 0.81 1.1 0.00500377
107.387 1.41 1.1 0.00528134
107.739 -1.36 1.1 0.00558265
108.09 -0.5 1.1 0.00591047
108.442 0.45 1.1 0.00626802
108.794 -1.61 1.1 0.00665898
109.146 2.21 1.1 0.00708766
109.497 1.86 0.9 0.00755905
109.849 -1.76 0.9 0.00807903
110.201 0.5 0.9 0.00865449
110.553 -0 0 0.00929361
110.905 -0 0 0.0100061
111.256 -0 0 0.0108037
111.608 -1.3488e-321 4.05578e-320 0.0117004
111.96 -2 2.48704e-91 0.0127133
112.312 -2 2.00528e-76 0.0138634
112.663 -1.9 7.00038e-77 0.0151765
113.015 -1.9 7.71624e-43 0.016685
113.367 -1.9 7.70922e-43 0.0184293
113.719 -1.9 8.45803e-316 0.0204614
114.07 -1.9 0 0.0228477
114.422 -1.9 0 0.0256755
114.774 -1.6 0 0.0290601
115.126 -1.6 0 0.0331572
115.477 -1.6 0 0.0381804
115.829 -1.6 0 0.0444293
116.181 -1.6 0 0.0523339
116.533 -1.6 0 0.0625287
116.884 -1.3 0 0.0759799
117.236 -1.3 0 0.094213
117.588 -1.3 0 0.119742
117.94 -1.3 0 0.156924
118.291 -1.3 0 0.213773
118.643 -1.3 0 0.306056
118.995 -1.1 0 0.46706
119.347 -1.1 0 0.769887
119.698 -1.1 0 1.34973
120.05 -1.1 0 2.1411
120.402 -1.1 0 2.09482
120.754 -1.1 0 1.29559
121.106 -1.1 0 0.740475
121.457 -0.9 0 0.451818
121.809 -0.9 0 0.297598
122.161 -0.9 0 0.208709
122.513 -0 0 0.153689
122.864 -0 0 0.117563
123.216 -0 0 0.0926813
123.568 -4.05578e-320 0 0.0748648
123.92 -6.03983e-154 0 0.0616929
124.271 -3.11532e+179 0 0.0516919
124.623 -1.20272e-153 0 0.0439258
124.975 -1.90262e-52 0 0.0377786
125.327 -7.70922e-43 0 0.0328315
125.678 -8.45803e-316 0 0.0287925
126.03 -0 0 0.025453
126.382 -0 0 0.0226607
126.734 -0 0 0.0203028
127.085 -0 0 0.0182937
127.437 -0 0 0.016568
127.789 -0 0 0.015075
128.141 -0 0 0.0137747
128.492 -0 0 0.0126354
128.844 -0 0 0.0116316
129.196 -0 0 0.0107426
129.548 -0 0 0.00995167
129.899 -0 0 0.00924485
130.251 -0 0 0.00861066
130.603 -0 0 0.00803949
130.955 -0 0 0.00752326
131.307 -0 0 0.00705515
131.658 -0 0 0.00662937
132.01 -0 0 0.00624097
132.362 -0 0 0.0058857
132.714 -0 0 0.00555991
133.065 -0 0 0.00526041
133.417 -0 0 0.00498446
133.769 -0 0 0.00472966
134.121 -0 0 0.00449389
134.472 -0 0 0.00427531
134.824 -0 0 0.00407229
135.176 -0 0 0.00388339
135.528 -0 0 0.00370733
135.879 -0 0 0.00354297
136.231 -0 0 0.00338929
136.583 -0 0 0.0032454
136.935 -0 0 0.00311047
137.286 -0 0 0.00298379
137.638 -0 0 0.00286468
137.99 -0 0 0.00275257
138.342 -0 0 0.00264691
138.693 -0 0 0.00254721
139.045 -0 0 0.00245304
139.397 -0 0 0.002364
139.749 -0 0 0.00227972
140.101 -0 0 0.00219986
140.452 -0 0 0.00212413
140.804 -0 0 0.00205224
141.156 -0 0 0.00198394
141.508 -0 0 0.00191899
141.859 -0 0 0.00185717
142.211 -0 0 0.0017983
142.563 -0 0 0.00174218
142.915 -0 0 0.00168865
143.266 -0 0 0.00163754
143.618 -0 0 0.00158873
143.97 -0 0 0.00154206
144.322 -0 0 0.00149741
144.673 -0 0 0.00145468
145.025 -0 0 0.00141375
145.377 -0 0 0.00137453
