100 0.555179 2.24
200 0.414767 2.56
300 0.35231 2.82667
400 0.339199 3.76
500 0.279571 3.008
600 0.259632 3.14667
700 0.238596 3.08571
800 0.225207 3.16
900 0.209227 3.04
1000 0.189163 2.688
1100 0.191973 3.15636
1200 0.188128 3.36
1300 0.174892 3.07692
1400 0.167027 3.00571
1500 0.160747 2.976
1600 0.160374 3.22
1700 0.153836 3.12471
1800 0.151784 3.25333
1900 0.142295 2.94737
2000 0.145468 3.344
2100 0.141375 3.30667
2200 0.134913 3.10545
2300 0.132682 3.1513
2400 0.12866 3.07333
2500 0.129696 3.3152
2600 0.124322 3.12
2700 0.123168 3.2
2800 0.119966 3.13143
2900 0.115658 2.97931
3000 0.116185 3.152
3100 0.115155 3.21548
3200 0.109611 2.945
3300 0.111346 3.19515
3400 0.110716 3.27529
3500 0.108005 3.18629
3600 0.103666 2.96889
3700 0.105692 3.23892
3800 0.104582 3.26316
3900 0.10128 3.10154
4000 0.100134 3.112
4100 0.100179 3.21951
4200 0.0971771 3.06667
4300 0.0957653 3.04372
4400 0.095945 3.15273
4500 0.0942743 3.10044
4600 0.0940149 3.1687
4700 0.0928659 3.15574
4800 0.0915726 3.12667
4900 0.0892982 3.00735
5000 0.0913803 3.2832
5100 0.0886481 3.10902
5200 0.0871111 3.04615
5300 0.0863495 3.05208
5400 0.0866667 3.15852
5500 0.0855533 3.12727
5600 0.0839979 3.05143
5700 0.0838933 3.11298
5800 0.0841716 3.21379
5900 0.0819118 3.05898
6000 0.0828038 3.21867
6100 0.0821444 3.22098
6200 0.0819603 3.27226
6300 0.0807283 3.21016
6400 0.0788771 3.0825
6500 0.0779987 3.05477
6600 0.0786889 3.1903
6700 0.078363 3.2191
6800 0.0763645 3.06588
6900 0.0764972 3.13971
7000 0.0754933 3.09029
7100 0.0748491 3.07831
7200 0.0749891 3.15111
7300 0.0734848 3.04219
7400 0.0742473 3.1827
7500 0.0732463 3.12533
7600 0.073085 3.16211
7700 0.0727566 3.17922
7800 0.0720443 3.15077
7900 0.0710129 3.08456
8000 0.0709433 3.128
8100 0.0716163 3.26123
8200 0.0707891 3.21366
8300 0.0698493 3.15181
8400 0.0703846 3.26857
8500 0.0682425 3.05882
8600 0.0682646 3.10884
8700 0.0687479 3.21655
8800 0.0679465 3.16545
8900 0.0670115 3.09753
9000 0.0665747 3.08978
9100 0.0671592 3.20879
9200 0.0670756 3.24522
9300 0.065493 3.08989
9400 0.0658392 3.17787
9500 0.0650057 3.11579
9600 0.0647124 3.12167
9700 0.0645639 3.14557
9800 0.0643635 3.16245
9900 0.064139 3.17576
10000 0.0634413 3.1264
