-1 -0.076717 0.353227 -1 0.353227
-0.98995 -0.0768076 0.35464 -0.959184 0.352126
-0.979899 -0.0768816 0.354981 -0.918367 0.331456
-0.969849 -0.0769388 0.354208 -0.877551 0.28944
-0.959799 -0.0769789 0.352282 -0.836735 0.225437
-0.949749 -0.0770018 0.349168 -0.795918 0.140133
-0.939698 -0.0770073 0.344832 -0.755102 0.0356666
-0.929648 -0.0769952 0.339246 -0.714286 -0.0843488
-0.919598 -0.0769653 0.332385 -0.673469 -0.214902
-0.909548 -0.0769174 0.324226 -0.632653 -0.349779
-0.899497 -0.0768514 0.314752 -0.591837 -0.481862
-0.889447 -0.0767671 0.303952 -0.55102 -0.603526
-0.879397 -0.0766643 0.291815 -0.510204 -0.707105
-0.869347 -0.0765428 0.278339 -0.469388 -0.785403
-0.859296 -0.0764027 0.263525 -0.428571 -0.832207
-0.849246 -0.0762436 0.24738 -0.387755 -0.842768
-0.839196 -0.0760655 0.229914 -0.346939 -0.814207
-0.829146 -0.0758682 0.211145 -0.306122 -0.745815
-0.819095 -0.0756517 0.191095 -0.265306 -0.63921
-0.809045 -0.0754158 0.169791 -0.22449 -0.498338
-0.798995 -0.0751604 0.147267 -0.183673 -0.329316
-0.788945 -0.0748855 0.123561 -0.142857 -0.140109
-0.778894 -0.0745909 0.0987169 -0.102041 0.0599279
-0.768844 -0.0742766 0.072785 -0.0612245 0.260616
-0.758794 -0.0739426 0.0458198 -0.0204082 0.451588
-0.748744 -0.0735886 0.0178818 0.0204082 0.622948
-0.738693 -0.0732149 -0.0109636 0.0612245 0.765896
-0.728643 -0.0728211 -0.0406456 0.102041 0.873288
-0.718593 -0.0724074 -0.0710886 0.142857 0.940078
-0.708543 -0.0719738 -0.102212 0.183673 0.963607
-0.698492 -0.0715201 -0.133931 0.22449 0.943734
-0.688442 -0.0710465 -0.166157 0.265306 0.882785
-0.678392 -0.0705528 -0.198795 0.306122 0.785343
-0.668342 -0.0700392 -0.231749 0.346939 0.657886
-0.658291 -0.0695056 -0.264917 0.387755 0.508306
-0.648241 -0.0689521 -0.298196 0.428571 0.345363
-0.638191 -0.0683787 -0.331478 0.469388 0.178095
-0.628141 -0.0677854 -0.364655 0.510204 0.0152426
-0.61809 -0.0671724 -0.397614 0.55102 -0.135274
-0.60804 -0.0665397 -0.430243 0.591837 -0.266791
-0.59799 -0.0658874 -0.462427 0.632653 -0.37422
-0.58794 -0.0652156 -0.494051 0.673469 -0.454251
-0.577889 -0.0645243 -0.524998 0.714286 -0.505401
-0.567839 -0.0638137 -0.555152 0.755102 -0.527957
-0.557789 -0.0630839 -0.584399 0.795918 -0.523789
-0.547739 -0.062335 -0.612623 0.836735 -0.496084
-0.537688 -0.0615672 -0.639712 0.877551 -0.449012
-0.527638 -0.0607806 -0.665554 0.918367 -0.387368
-0.517588 -0.0599753 -0.690041 0.959184 -0.316198
-0.507538 -0.0591516 -0.713066 1 -0.240462
-0.497487 -0.0583096 -0.734526 0 0.540302
-0.487437 -0.0574495 -0.754323
-0.477387 -0.0565715 -0.772362
-0.467337 -0.0556757 -0.788553
-0.457286 -0.0547625 -0.80281
-0.447236 -0.0538319 -0.815054
-0.437186 -0.0528844 -0.825212
-0.427136 -0.05192 -0.833216
-0.417085 -0.050939 -0.839005
-0.407035 -0.0499418 -0.842526
-0.396985 -0.0489285 -0.843732
-0.386935 -0.0478994 -0.842585
-0.376884 -0.0468549 -0.839053
-0.366834 -0.0457952 -0.833114
-0.356784 -0.0447206 -0.824752
-0.346734 -0.0436314 -0.813963
-0.336683 -0.042528 -0.800747
-0.326633 -0.0414106 -0.785116
-0.316583 -0.0402795 -0.76709
-0.306533 -0.0391353 -0.746698
-0.296482 -0.0379781 -0.723975
-0.286432 -0.0368083 -0.698968
-0.276382 -0.0356263 -0.671732
-0.266332 -0.0344324 -0.642329
-0.256281 -0.0332271 -0.61083
-0.246231 -0.0320107 -0.577315
-0.236181 -0.0307835 -0.541871
-0.226131 -0.0295461 -0.504592
-0.21608 -0.0282987 -0.465579
-0.20603 -0.0270418 -0.424943
-0.19598 -0.0257758 -0.382798
-0.18593 -0.0245011 -0.339266
-0.175879 -0.0232181 -0.294474
-0.165829 -0.0219273 -0.248555
-0.155779 -0.020629 -0.201646
-0.145729 -0.0193237 -0.153889
-0.135678 -0.0180119 -0.105429
-0.125628 -0.0166939 -0.0564155
-0.115578 -0.0153703 -0.00699894
-0.105528 -0.0140414 0.0426669
-0.0954774 -0.0127077 0.0924272
-0.0854271 -0.0113697 0.142126
-0.0753769 -0.0100278 0.191607
-0.0653266 -0.00868252 0.240715
-0.0552764 -0.00733424 0.289294
-0.0452261 -0.00598345 0.337192
-0.0351759 -0.00463062 0.384256
-0.0251256 -0.00327619 0.430338
-0.0150754 -0.00192065 0.475293
-0.00502513 -0.000564454 0.518978
0.00502513 0.000791938 0.561258
0.0150754 0.00214806 0.601999
0.0251256 0.00350344 0.641074
0.0351759 0.00485763 0.678363
0.0452261 0.00621015 0.71375
0.0552764 0.00756055 0.747129
0.0653266 0.00890836 0.778398
0.0753769 0.0102531 0.807463
0.0854271 0.0115944 0.834241
0.0954774 0.0129317 0.858655
0.105528 0.0142646 0.880635
0.115578 0.0155926 0.900122
0.125628 0.0169153 0.917065
0.135678 0.0182323 0.931423
0.145729 0.019543 0.943164
0.155779 0.0208472 0.952264
0.165829 0.0221442 0.95871
0.175879 0.0234338 0.962498
0.18593 0.0247154 0.963631
0.19598 0.0259887 0.962126
0.20603 0.0272531 0.958004
0.21608 0.0285085 0.951299
0.226131 0.0297542 0.942052
0.236181 0.0309899 0.930313
0.246231 0.0322153 0.916139
0.256281 0.0334299 0.899596
0.266332 0.0346333 0.88076
0.276382 0.0358251 0.859711
0.286432 0.0370051 0.836537
0.296482 0.0381728 0.811333
0.306533 0.0393278 0.7842
0.316583 0.0404699 0.755244
0.326633 0.0415986 0.724579
0.336683 0.0427137 0.69232
0.346734 0.0438148 0.658589
0.356784 0.0449015 0.623509
0.366834 0.0459736 0.587209
0.376884 0.0470308 0.54982
0.386935 0.0480727 0.511474
0.396985 0.0490991 0.472306
0.407035 0.0501097 0.43245
0.417085 0.0511042 0.392043
0.427136 0.0520824 0.351221
0.437186 0.053044 0.310119
0.447236 0.0539887 0.268871
0.457286 0.0549163 0.227609
0.467337 0.0558266 0.186466
0.477387 0.0567194 0.145568
0.487437 0.0575944 0.105042
0.497487 0.0584515 0.0650077
0.507538 0.0592904 0.0255847
0.517588 0.0601111 -0.0131138
0.527638 0.0609132 -0.0509786
0.537688 0.0616966 -0.0879055
0.547739 0.0624613 -0.123796
0.557789 0.0632069 -0.158555
0.567839 0.0639335 -0.192097
0.577889 0.0646409 -0.224339
0.58794 0.0653289 -0.255207
0.59799 0.0659974 -0.28463
0.60804 0.0666464 -0.312547
0.61809 0.0672758 -0.338902
0.628141 0.0678855 -0.363646
0.638191 0.0684754 -0.386737
0.648241 0.0690454 -0.408139
0.658291 0.0695956 -0.427824
0.668342 0.0701258 -0.44577
0.678392 0.0706361 -0.461962
0.688442 0.0711264 -0.47639
0.698492 0.0715967 -0.489054
0.708543 0.072047 -0.499958
0.718593 0.0724773 -0.509111
0.728643 0.0728876 -0.516531
0.738693 0.073278 -0.52224
0.748744 0.0736484 -0.526265
0.758794 0.073999 -0.52864
0.768844 0.0743297 -0.529404
0.778894 0.0746407 -0.528598
0.788945 0.074932 -0.526271
0.798995 0.0752036 -0.522474
0.809045 0.0754557 -0.517263
0.819095 0.0756883 -0.510696
0.829146 0.0759016 -0.502836
0.839196 0.0760956 -0.493748
0.849246 0.0762705 -0.4835
0.859296 0.0764264 -0.472162
0.869347 0.0765635 -0.459804
0.879397 0.0766818 -0.446502
0.889447 0.0767814 -0.432328
0.899497 0.0768627 -0.417358
0.909548 0.0769257 -0.401669
0.919598 0.0769705 -0.385336
0.929648 0.0769974 -0.368435
0.939698 0.0770066 -0.351042
0.949749 0.0769981 -0.333232
0.959799 0.0769723 -0.315078
0.969849 0.0769293 -0.296654
0.979899 0.0768693 -0.27803
0.98995 0.0767925 -0.259277
1 0.0766991 -0.240462
