1e-09 1e-09 1e-09
0.125 0.109375 0.110312
0.278703 0.206493 0.210912
0.436484 0.274037 0.282102
0.594087 0.316878 0.327975
0.75416 0.341311 0.354761
0.922623 0.351502 0.36672
1.10675 0.349459 0.365927
1.31468 0.335866 0.353071
1.55601 0.310904 0.328281
1.84327 0.274898 0.291788
2.19509 0.228817 0.24442
2.64345 0.17468 0.18799
3.24451 0.116847 0.126496
3.97989 0.0693447 0.074375
4.67613 0.0413655 0.043558
5.35231 0.0245614 0.0253549
6.01527 0.01438 0.0146845
6.68953 0.00795845 0.00832088
7.40789 0.00359927 0.0044925
8 0.000827657 0.0026837
