1e-09 1e-09 1e-09
0.0450943 0.0430608 0.043106
0.0821215 0.0754967 0.075647
0.117683 0.104346 0.104617
0.152077 0.130216 0.130622
0.185722 0.153687 0.154243
0.218959 0.175176 0.175902
0.252042 0.194972 0.19589
0.285157 0.213274 0.214409
0.318449 0.230219 0.2316
0.35203 0.245907 0.247568
0.385998 0.260413 0.262391
0.420439 0.273793 0.276127
0.455435 0.28609 0.288824
0.491069 0.297336 0.300521
0.527426 0.307557 0.311246
0.564595 0.31677 0.321023
0.60267 0.324988 0.32987
0.641754 0.332215 0.337799
0.681959 0.33845 0.344816
0.723403 0.343687 0.350922
0.766217 0.347911 0.356113
0.810545 0.351104 0.360381
0.856542 0.35324 0.363712
0.904381 0.354286 0.366087
0.954251 0.354204 0.367483
1.00637 0.352948 0.367872
1.06096 0.350467 0.367223
1.11831 0.3467 0.365499
1.17873 0.341578 0.362659
1.24257 0.335023 0.358657
1.31027 0.326945 0.353442
1.38232 0.31724 0.346956
1.45934 0.305786 0.339136
1.54208 0.292437 0.329906
1.63148 0.277015 0.319182
1.72878 0.259298 0.30686
1.83558 0.238996 0.292814
1.9541 0.215715 0.27688
2.08756 0.188892 0.258835
2.24089 0.157649 0.238349
2.42254 0.120466 0.21487
2.64947 0.0741966 0.187287
2.97075 0.00940164 0.152295
3 0.00352426 0.149361
