1e-09 1e-09 1e-09
0.027921 0.0271414 0.0271522
0.0509003 0.0483403 0.0483743
0.0729556 0.0677645 0.0678226
0.094236 0.0856792 0.0857612
0.114984 0.10239 0.102495
0.135399 0.118126 0.118253
0.155626 0.133048 0.133197
0.175769 0.147266 0.147437
0.1959 0.160857 0.161048
0.216074 0.173873 0.174085
0.236329 0.186354 0.186587
0.256698 0.19833 0.198582
0.277204 0.209822 0.210093
0.297871 0.220849 0.221139
0.318718 0.231425 0.231733
0.339762 0.241564 0.24189
0.361023 0.251276 0.25162
0.382519 0.260571 0.260932
0.404267 0.269458 0.269835
0.426289 0.277943 0.278336
0.448603 0.286033 0.286442
0.47123 0.293734 0.294158
0.494194 0.301051 0.301489
0.517518 0.307987 0.30844
0.541228 0.314545 0.315013
0.565349 0.320729 0.32121
0.589911 0.326539 0.327033
0.614944 0.331976 0.332483
0.64048 0.33704 0.337558
0.666554 0.341728 0.342259
0.693202 0.34604 0.346582
0.720462 0.349972 0.350525
0.748378 0.353519 0.354083
0.776993 0.356677 0.357251
0.806355 0.35944 0.360023
0.836516 0.361801 0.362393
0.867531 0.363751 0.364352
0.899459 0.365281 0.365891
0.932366 0.366382 0.366999
0.966321 0.367041 0.367666
1.0014 0.367248 0.367879
1.03769 0.366987 0.367625
1.07528 0.366245 0.366888
1.11428 0.365004 0.365653
1.1548 0.363248 0.363901
1.19696 0.360958 0.361615
1.24091 0.358113 0.358773
1.28682 0.354689 0.355352
1.33487 0.350663 0.351328
1.38526 0.346007 0.346673
1.43826 0.340691 0.341357
1.49414 0.334681 0.335347
1.55325 0.32794 0.328604
1.61599 0.320425 0.321087
1.68284 0.312088 0.312748
1.7544 0.302875 0.30353
1.8314 0.292721 0.293371
1.91474 0.281552 0.282195
2.00558 0.269281 0.269915
2.1054 0.255807 0.256431
2.21612 0.241014 0.241626
2.34018 0.224788 0.225383
2.48052 0.207043 0.207619
2.64011 0.187832 0.18838
2.82035 0.167541 0.168051
3.01883 0.147038 0.147495
3.22963 0.127413 0.127803
3.44679 0.109456 0.109772
3.66695 0.0934643 0.0937063
3.88941 0.0793948 0.0795672
4.11527 0.0670584 0.0671673
4.34663 0.0562383 0.0562904
4.58616 0.0467406 0.0467419
4.83695 0.0384069 0.038363
5.10258 0.0311133 0.0310291
5.38728 0.0247641 0.0246436
5.69623 0.019285 0.0191314
6.03599 0.0146174 0.0144329
6.41519 0.0107133 0.0104985
6.8456 0.00753158 0.00728458
7.34389 0.00503462 0.00474803
7.9346 0.00318737 0.00284165
8.65543 0.00196442 0.00150759
9.56685 0.00139237 0.00066979
10.7671 0.00177143 0.000226983
12 0.00385113 7.37305e-05
