1e-05 9.9999e-06 9.9999e-06
0.0332126 0.0321095 0.0321276
0.0597005 0.0561856 0.0562407
0.0850268 0.0780032 0.0780961
0.109433 0.0979594 0.0980891
0.133228 0.116444 0.11661
0.156655 0.13374 0.13394
0.179892 0.150042 0.150275
0.203062 0.165479 0.165745
0.226255 0.180145 0.180442
0.249536 0.194102 0.194429
0.272957 0.207397 0.207754
0.296556 0.220066 0.220452
0.32037 0.232136 0.23255
0.344428 0.243628 0.24407
0.36876 0.254562 0.255031
0.393394 0.264953 0.265448
0.418359 0.274813 0.275333
0.443685 0.284154 0.284698
0.469403 0.292985 0.293553
0.495545 0.301314 0.301905
0.522146 0.309148 0.309761
0.549243 0.316491 0.317126
0.576877 0.323348 0.324003
0.605088 0.329719 0.330394
0.633922 0.335606 0.3363
0.663428 0.341007 0.34172
0.693657 0.345921 0.346652
0.724666 0.350343 0.351091
0.756515 0.354268 0.355032
0.789269 0.357688 0.358468
0.822998 0.360595 0.361389
0.857777 0.362978 0.363786
0.893689 0.364826 0.365647
0.930824 0.366124 0.366958
0.969282 0.366857 0.367702
1.00917 0.367009 0.367864
1.05061 0.366559 0.367424
1.09374 0.365487 0.366361
1.1387 0.36377 0.364652
1.18567 0.361383 0.362271
1.23484 0.358298 0.359192
1.28642 0.354485 0.355384
1.34069 0.34991 0.350812
1.39792 0.344536 0.34544
1.45848 0.338322 0.339227
1.52277 0.331221 0.332126
1.5913 0.323182 0.324085
1.66467 0.314144 0.315044
1.74363 0.304038 0.304933
1.82913 0.292785 0.293673
1.92234 0.28029 0.281169
2.02484 0.266442 0.26731
2.13864 0.251111 0.251964
2.26644 0.234151 0.234986
2.41173 0.215423 0.216236
2.57864 0.194878 0.19566
2.77058 0.172771 0.17351
2.98697 0.149987 0.150663
3.22141 0.127937 0.12853
3.46577 0.107801 0.108302
3.71496 0.090072 0.0904829
3.9678 0.0747185 0.0750508
4.22575 0.0614872 0.0617567
4.49176 0.0500873 0.050312
4.76967 0.0402622 0.040462
5.06408 0.0318055 0.0320036
5.38048 0.024555 0.0247804
5.72567 0.01838 0.0186724
6.10839 0.0131662 0.0135858
6.54046 0.0087969 0.00944331
7.03847 0.00512028 0.00617603
7.62685 0.00187649 0.00371576
8 2.12143e-05 0.0026837
