1e-09 1e-09 1e-09
0.103467 0.0927618 0.093297
0.195025 0.158739 0.160469
0.282081 0.209904 0.212749
0.368046 0.250869 0.254719
0.455478 0.284076 0.288839
0.546303 0.310766 0.316357
0.64213 0.331531 0.33787
0.744489 0.346608 0.353615
0.854998 0.356028 0.363617
0.975532 0.359689 0.367768
1.10841 0.357403 0.365868
1.25664 0.348915 0.357651
1.42434 0.333918 0.342792
1.61739 0.312057 0.320916
1.8447 0.282935 0.291596
2.12077 0.246131 0.254364
2.47125 0.201283 0.208769
2.94494 0.148719 0.154919
3.60315 0.0942974 0.0981418
4.40789 0.0528487 0.053692
5.32604 0.0270329 0.025902
6.40036 0.0120558 0.0106307
7.73571 0.00260618 0.00338006
8 0.000254068 0.0026837
