10.9899 26.6856 26.5056 26.8663
11.0603 26.155 25.9697 26.3403
11.1307 25.6244 25.4337 25.8143
11.201 25.0938 24.8986 25.2891
11.2714 24.5632 24.3626 24.7631
11.3417 24.0326 23.8274 24.2379
11.4121 23.502 23.2915 23.7119
11.4824 22.9714 22.7563 23.1867
11.5528 22.4408 22.2204 22.6607
11.6231 21.9102 21.6852 22.1355
11.6935 21.3796 21.1493 21.6095
11.7638 20.8491 20.6141 21.0843
11.8342 20.3185 20.0782 20.5583
11.9045 19.7879 19.543 20.0331
11.9749 19.2573 19.0071 19.5071
12.0452 18.7267 18.4719 18.9819
12.1156 18.1961 17.936 18.4559
12.1859 17.6655 17.4008 17.9306
12.2563 17.1349 16.8649 17.4047
12.3266 16.6043 16.3297 16.8794
12.397 16.0737 15.7938 16.3535
12.4673 15.5431 15.2586 15.8282
12.5377 15.0125 14.7226 15.3022
12.608 14.4819 14.1875 14.777
12.6784 13.9513 13.6515 14.251
12.7487 13.4208 13.1164 13.7258
12.8191 12.8902 12.5804 13.1998
12.8894 12.3596 12.0453 12.6746
12.9598 11.829 11.5093 12.1486
13.0302 11.2984 10.9734 11.6226
13.1005 10.7678 10.4382 11.0974
13.1709 10.2372 9.90228 10.5714
13.2412 9.7066 9.3671 10.0462
13.3116 9.17601 8.83117 9.52021
13.3819 8.64542 8.296 8.99498
13.4523 8.11482 7.76006 8.469
13.5226 7.58423 7.22489 7.94377
13.593 7.05364 6.68895 7.41779
13.6633 6.52304 6.15378 6.89256
13.7337 5.99245 5.61784 6.36658
13.804 5.46186 5.08267 5.84135
13.8744 4.93127 4.54674 5.31537
13.9447 4.40067 4.01156 4.79014
14.0151 3.87008 3.47563 4.26416
14.0854 3.33949 2.94045 3.73893
14.1558 2.80889 2.40452 3.21295
14.2261 2.2783 1.86934 2.68772
14.2965 1.74771 1.33341 2.16174
14.3668 1.21711 0.798236 1.63651
14.4372 0.686521 0.262302 1.11053
14.5075 0.155929 -0.272872 0.585297
14.5779 -0.374664 -0.808807 0.0593187
14.6482 -0.905257 -1.34398 -0.465913
14.7186 -1.43585 -1.87992 -0.991892
14.7889 -1.96644 -2.41509 -1.51712
14.8593 -2.49704 -2.95102 -2.0431
14.9296 -3.02763 -3.4862 -2.56833
15 -3.55822 -4.02213 -3.09431
